"ID","Dir","Length","Field_1","FRAN_DATUM","allCykelbana","TILL_DATUM","SHAPE_LEN","dist","AB_BilSkyltHast","BA_BilSkyltHast","remove","GC_samtl","Link Type","Riktning","Dir2","Tunnel","Motorväg","Motortrafikled","Förbjuden färdriktning","Skaft","Skaft_ID","bridge","AB_slope","BA_slope","AB_höjd10-35","BA_höjd10-35","AB_höjd35-50","BA_höjd35-50","AB_höjd>50","BA_höjd>50","GCM_typ","NyCykelBana","NyCykelFält","BreddaLänk","link_type","cykelbana","cykelfält","gångbana","trappa","annan cykel","ID_copy","N_ickebostad","AB_nedlutning","BA_nedlutning","AB_upplutning","BA_upplutning","AB_cykelspeed","BA_cykelspeed","AB_cykelrestid","BA_cykelrestid","From Z","To Z","AB_GK_Dansk","BA_GK_Dansk","AB_GK_Broach","BA_GK_Broach","AB_förbjud","BA_förbjud","N_lane","bredd","bredd_typ","AB_MättFlöden","BA_MättFlöden","count_stations","From ID","To ID"
5590351,0,0.030943,,20060510,0,99991231,30.94228532670,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-20.037316,20.037316,0.000000,0.620000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590351,6,2.003732,0.000000,0.000000,2.003732,16.714035,14.402307,0.111077,0.128906,6.820000,6.200000,0.039876,0.206310,0.206310,0.063589,0,1,2,7.000000,4,,,,35467,104950
5590397,0,0.049501,,20060510,0,99991231,49.43541737860,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-45.513923,45.513923,0.000000,0.000000,0.000000,2.250000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590397,6,4.551392,0.000000,0.000000,4.551392,19.481066,13.809225,0.152257,0.214793,5.990000,3.740000,0.226840,0.128861,0.128861,0.163354,1,0,2,7.000000,4,,,,104951,180934
5590437,0,0.050190,,20060510,0,99991231,50.14953859900,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,17.946338,-17.946338,0.900001,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590437,3,0.000000,1.794634,1.794634,0.000000,14.567794,16.810634,0.206550,0.178992,12.400000,13.300000,0.094851,0.064258,0.064258,0.075286,0,0,2,7.000000,4,,,,61498,61499
5590510,0,0.050698,,20060510,0,99991231,50.66778108480,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-19.736408,19.736408,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590510,4,1.973641,0.000000,0.000000,1.973641,16.970681,14.499013,0.179136,0.209674,14.900000,13.900000,0.064310,0.098273,0.098273,0.076046,0,0,2,7.000000,4,,,,110149,141670
5590532,0,0.035349,,20060510,0,99991231,35.33599379700,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-22.639810,22.639810,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590532,1,2.263981,0.000000,0.000000,2.263981,17.151749,14.490032,0.123612,0.146318,15.700000,14.900000,0.184163,0.070928,0.070928,0.072641,1,0,2,7.000000,4,,,,35480,110149
5590327,0,0.052477,,20060510,0,99991231,52.49296902490,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-70.866639,70.866639,0.000000,0.000000,0.000000,0.000000,0.000000,3.720000,0,,,,3,0,0,0,0,0,5590327,7,7.086664,0.000000,0.000000,7.086664,22.025493,13.085915,0.142997,0.240685,6.820000,3.100000,0.051336,0.291006,0.291006,0.333757,0,0,2,7.000000,4,,,,35467,35468
5590339,0,0.027107,,20060510,0,99991231,27.05101901140,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-18.113912,18.113912,0.000000,0.490000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590339,7,1.811391,0.000000,0.000000,1.811391,16.450192,14.395612,0.098665,0.112747,7.310000,6.820000,0.035421,0.179246,0.179246,0.040660,0,1,2,7.000000,4,,,,84850,35467
5590382,0,0.045706,,20060510,0,99991231,45.79407520340,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,26.204259,-26.204259,1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590382,2,0.000000,2.620426,2.620426,0.000000,14.390529,17.608334,0.190934,0.156042,13.700000,14.900000,0.096145,0.056019,0.056019,0.068559,0,0,2,7.000000,4,,,,69595,110149
5590421,0,0.034783,,20060510,0,99991231,34.73342304340,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-195.776851,195.776851,0.000000,0.000000,0.000000,0.000000,0.000000,6.800000,0,,,,3,0,0,0,0,0,5590421,3,8.000000,0.000000,0.000000,8.000000,22.824801,13.443464,0.091304,0.155020,13.000000,6.200000,0.032778,0.429652,0.429652,0.221218,0,0,2,7.000000,4,,,,133470,104950
5590453,0,0.023851,,20060510,0,99991231,23.87563347890,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,2.931867,-2.931867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590453,3,0.000000,0.293187,0.293187,0.000000,14.667508,14.995401,0.097667,0.095532,5.620000,5.690000,0.035063,0.142328,0.142328,0.035777,0,1,2,7.000000,4,,,,77450,92081
5590460,0,0.037143,,20060510,0,99991231,37.14281841000,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-4.307693,4.307693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590460,4,0.430769,0.000000,0.000000,0.430769,15.267052,14.756714,0.145972,0.151021,5.990000,5.830000,0.052404,0.054216,0.054216,0.055715,0,0,2,7.000000,4,,,,104951,44455
5590409,0,0.013207,,20060510,0,99991231,13.23080345260,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-15.872055,15.872055,0.000000,0.210000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590409,4,1.587205,0.000000,0.000000,1.587205,16.135388,14.444770,0.049199,0.054957,6.200000,5.990000,0.017663,0.086708,0.086708,0.019810,0,1,2,7.000000,4,,,,104950,104951
5590431,0,0.006827,,20060510,0,99991231,6.83482406518,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-43.892891,43.892891,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590431,2,4.389289,0.000000,0.000000,4.389289,18.907918,14.373018,0.021689,0.028532,13.300000,13.000000,0.007786,0.049408,0.049408,0.022528,0,1,2,7.000000,4,,,,61499,133470
5590476,0,0.026605,,20060510,0,99991231,26.57345052870,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,7.902626,-7.902626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590476,2,0.000000,0.790263,0.790263,0.000000,14.654881,15.549354,0.108797,0.102538,5.620000,5.830000,0.162091,0.036811,0.036811,0.039908,1,0,2,7.000000,4,,,,77450,44455
5590516,0,0.031445,,20060510,0,99991231,31.41932667520,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-47.741316,47.741316,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590516,2,4.774132,0.000000,0.000000,4.774132,19.587389,14.068032,0.096244,0.134003,13.900000,12.400000,0.034551,0.082607,0.082607,0.103770,0,0,2,7.000000,4,,,,141670,61498
5590526,0,0.046955,,20060510,0,99991231,46.93506316230,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-38.350863,38.350863,0.000000,0.000000,0.000000,1.800000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590526,3,3.835086,0.000000,0.000000,3.835086,18.810472,14.079221,0.149709,0.200018,15.700000,13.900000,0.223044,0.113207,0.113207,0.096492,1,0,2,7.000000,4,,,,35480,141670
5590544,0,0.068141,,20060510,0,99991231,68.13065371180,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-51.371883,51.371883,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,0,,,,3,0,0,0,0,0,5590544,3,5.137188,0.000000,0.000000,5.137188,20.365619,13.483568,0.200723,0.303172,15.900000,12.400000,0.072059,0.644181,0.644181,0.224864,0,1,2,7.000000,4,,,,53130,61498
5590577,0,0.022568,,20060510,0,99991231,22.60905528770,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-8.846005,8.846005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5590577,2,0.884600,0.000000,0.000000,0.884600,15.596025,14.612309,0.086980,0.092836,15.900000,15.700000,0.129587,0.033328,0.033328,0.033852,1,0,2,7.000000,4,,,,53130,35480
5590556,0,0.012000,,20060510,0,99991231,12.01603665960,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-108.188688,108.188688,0.000000,0.000000,0.000000,0.000000,0.000000,1.299999,0,,,,3,0,0,0,0,0,5590556,1,8.000000,0.000000,0.000000,8.000000,22.602192,14.129551,0.031898,0.051025,12.400000,11.100000,0.011451,0.089818,0.089818,0.076317,0,0,2,7.000000,4,,,,61498,61502
9197357,0,0.011974,,,0,,11.97396963835,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,14.491000,14.491000,0.049578,0.049578,,,0.017799,0.017799,0.017799,0.000000,0,0,1,1.500000,1,,,,193080,61498
5590571,0,0.014978,,20060510,0,99991231,15.03934147450,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,81.120591,-81.120591,0.000000,0.000000,0.000000,0.000000,1.220000,0.000000,0,,,,3,0,0,0,0,0,5590571,1,0.000000,8.000000,8.000000,0.000000,14.044898,22.638472,0.064248,0.039860,9.880000,11.100000,0.090165,0.014310,0.014310,0.022467,0,0,2,7.000000,4,,,,141671,61502
5590562,0,0.003889,,20060510,0,99991231,3.86431478330,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-51.755815,51.755815,0.000000,0.000000,0.000000,0.000000,0.000000,0.200001,0,,,,3,0,0,0,0,0,5590562,0,5.175582,0.000000,0.000000,5.175582,19.707778,14.437371,0.011765,0.016060,11.100000,10.900000,0.004224,0.016765,0.016765,0.012835,0,0,2,7.000000,4,,,,61502,16819
9197358,0,0.000134,,,0,,0.13429144747,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,14.491000,14.491000,0.000556,0.000556,,,0.000200,0.000200,0.000200,0.000000,0,0,1,1.500000,1,,,,193080,61502
5591062,0,0.029237,,20060510,0,99991231,29.22202342420,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,13.688326,-13.688326,0.400001,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591062,4,0.000000,1.368833,1.368833,0.000000,14.541664,16.109128,0.120572,0.108840,13.200000,13.600000,0.188835,0.039074,0.039074,0.043855,1,0,2,7.000000,4,,,,35476,69600
5591068,0,0.027232,,20060510,0,99991231,27.26891184080,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,14.668740,-14.668740,0.400001,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591068,4,0.000000,1.466874,1.466874,0.000000,14.518227,16.183634,0.112695,0.101098,13.700000,14.100000,0.049658,0.036294,0.036294,0.040848,0,0,2,7.000000,4,,,,84847,69601
5591081,0,0.071795,,20060510,0,99991231,71.82570756830,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,12.530327,-12.530327,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591081,5,0.000000,1.253033,1.253033,0.000000,14.777909,16.479688,0.291621,0.261506,14.300000,15.200000,0.125392,0.093881,0.093881,0.107692,0,0,2,7.000000,4,,,,119982,167685
5591182,0,0.134638,,20060510,0,99991231,134.61044368300,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-8.171731,8.171731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591182,3,0.817173,0.000000,0.000000,0.817173,16.847681,15.481325,0.479391,0.521701,13.300000,12.200000,0.172101,0.187291,0.187291,0.201958,0,0,2,7.000000,4,,,,152560,2358
5591201,0,0.021496,,20060510,0,99991231,21.49566982000,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-46.520997,46.520997,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591201,1,4.652100,0.000000,0.000000,4.652100,19.371396,14.223948,0.066580,0.090674,14.300000,13.300000,0.023902,0.055552,0.055552,0.070938,0,0,2,7.000000,4,,,,119982,152560
5591056,0,0.034369,,20060510,0,99991231,34.35099272260,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,14.555620,-14.555620,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591056,5,0.000000,1.455562,1.455562,0.000000,14.528212,16.232318,0.141866,0.126973,13.600000,14.100000,0.062430,0.045583,0.045583,0.051554,0,0,2,7.000000,4,,,,69600,69601
5591123,0,0.022012,,20060510,0,99991231,22.01661304550,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,59.046330,-59.046330,0.000000,0.000000,0.000000,0.000000,1.300000,0.000000,0,,,,3,0,0,0,0,0,5591123,2,0.000000,5.904633,5.904633,0.000000,14.055199,20.603928,0.093986,0.064114,12.700000,14.000000,0.105241,0.095520,0.095520,0.033019,0,1,2,7.000000,4,,,,161917,35479
5591157,0,0.006108,,20060510,0,99991231,6.07103039020,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,16.471574,-16.471574,0.099999,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591157,0,0.000000,1.647157,1.647157,0.000000,14.513853,16.209363,0.025098,0.022472,12.600000,12.700000,0.039692,0.008068,0.008068,0.009162,1,0,2,7.000000,4,,,,2357,161917
5591104,0,0.013666,,20060510,0,99991231,13.62511009110,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,14.678766,-14.678766,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591104,2,0.000000,1.467877,1.467877,0.000000,14.504501,16.070910,0.056362,0.050869,13.000000,13.200000,0.088571,0.018262,0.018262,0.020498,1,0,2,7.000000,4,,,,35475,35476
5591111,0,0.034646,,20060510,0,99991231,34.57130719270,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,14.462861,-14.462861,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591111,4,0.000000,1.446286,1.446286,0.000000,14.555856,16.250695,0.142505,0.127642,13.200000,13.700000,0.062659,0.045824,0.045824,0.051968,0,0,2,7.000000,4,,,,35476,84847
5591129,0,0.028412,,20060510,0,99991231,28.38578404730,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-31.705998,31.705998,0.000000,0.900000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591129,1,3.170600,0.000000,0.000000,3.170600,17.974059,14.356630,0.094756,0.118631,13.900000,13.000000,0.034017,0.063289,0.063289,0.058386,0,0,2,7.000000,4,,,,182808,35475
5591117,0,0.012071,,20060510,0,99991231,12.11174512620,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,24.769361,-24.769361,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591117,1,0.000000,2.476936,2.476936,0.000000,14.461341,17.085800,0.050252,0.042533,12.700000,13.000000,0.081767,0.015269,0.015269,0.018107,1,0,2,7.000000,4,,,,161917,35475
5591163,0,0.012924,,20060510,0,99991231,12.95147227160,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-30.884564,30.884564,0.000000,0.400001,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591163,0,3.088456,0.000000,0.000000,3.088456,17.731786,14.446417,0.043825,0.053791,12.600000,12.200000,0.015733,0.089341,0.089341,0.026559,0,1,2,7.000000,4,,,,2357,2358
5591169,0,0.034423,,20060510,0,99991231,34.35389386950,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,64.039314,-64.039314,0.000000,0.000000,0.000000,0.000000,2.200000,0.000000,0,,,,3,0,0,0,0,0,5591169,1,0.000000,6.403931,6.403931,0.000000,13.778247,21.275774,0.149601,0.096882,12.600000,14.800000,0.174707,0.034781,0.034781,0.051634,0,0,2,7.000000,4,,,,2357,77448
5591207,0,0.027311,,20060510,0,99991231,27.37054170060,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,55.168811,-55.168811,0.000000,0.000000,0.000000,0.000000,1.510000,0.000000,0,,,,3,0,0,0,0,0,5591207,1,0.000000,5.516881,5.516881,0.000000,14.039446,20.305811,0.116973,0.080875,8.030000,9.540000,0.125043,0.029034,0.029034,0.040966,0,0,2,7.000000,4,,,,44448,165901
5591241,0,0.039835,,20060510,0,99991231,39.91628218560,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,14.279891,-14.279891,0.570000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591241,3,0.000000,1.427989,1.427989,0.000000,14.609995,16.321557,0.163927,0.146737,6.460000,7.030000,0.071960,0.218616,0.218616,0.059753,0,1,2,7.000000,4,,,,16820,133471
5591280,0,0.072236,,20060510,0,99991231,72.21613994810,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,63.974620,-63.974620,0.000000,0.000000,0.000000,0.000000,4.620000,0.000000,0,,,,3,0,0,0,0,0,5591280,6,0.000000,6.397462,6.397462,0.000000,12.897594,21.598658,0.335952,0.200613,2.410000,7.030000,0.374707,0.298883,0.298883,0.108355,0,1,2,7.000000,4,,,,61501,133471
5591668,0,0.078520,,20060510,0,99991231,78.48867401730,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,50.580547,-50.580547,0.000000,0.000000,0.000000,0.000000,3.970000,0.000000,0,,,,3,0,0,0,0,0,5591668,5,0.000000,5.058055,5.058055,0.000000,13.322864,20.360861,0.353477,0.231293,2.490000,6.460000,0.345248,0.344592,0.344592,0.117781,0,1,2,7.000000,4,,,,61696,16820
5591674,0,0.084550,,20060510,0,99991231,84.59180489520,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,52.842001,-52.842001,0.000000,0.000000,0.000000,0.000000,4.470000,0.000000,0,,,,3,0,0,0,0,0,5591674,9,0.000000,5.284200,5.284200,0.000000,13.046102,20.560018,0.389044,0.246863,2.370000,6.840000,0.385517,0.088624,0.088624,0.126826,0,0,2,7.000000,4,,,,53135,53136
5591692,0,0.055553,,20060510,0,99991231,55.56753177630,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,81.342469,-81.342469,0.000000,0.000000,0.000000,0.000000,4.520000,0.000000,0,,,,3,0,0,0,0,0,5591692,8,0.000000,8.000000,8.000000,0.000000,12.735109,22.949810,0.261800,0.145276,2.510000,7.030000,0.342586,0.052154,0.052154,0.083329,0,0,2,7.000000,4,,,,69585,69586
5591717,0,0.032976,,20130701,0,99991231,32.97721144590,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-3.032401,3.032401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5591717,2,0.303240,0.000000,0.000000,0.303240,15.139663,14.786726,0.130692,0.133811,2.410000,2.310000,0.011589,0.011865,0.011865,0.040561,0,0,1,1.500000,1,,,,61501,44454
5591728,0,0.033148,,20060510,0,99991231,33.17142363550,0.00000000000,50.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-2.411712,2.411712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591728,2,0.241171,0.000000,0.000000,0.241171,15.079987,14.799057,0.131982,0.134487,2.460000,2.380000,0.047382,0.200366,0.200366,0.049723,0,1,4,14.000000,6,,,,61500,99069
5591757,0,0.062147,,20130701,0,99991231,62.19712053570,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-1.286232,1.286232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5591757,4,0.128623,0.000000,0.000000,0.128623,15.265860,15.097365,0.244456,0.247184,2.490000,2.410000,0.021677,0.021919,0.021919,0.076441,0,0,1,1.500000,1,,,,61696,61501
5591817,0,0.016051,,20060510,0,99991231,16.05770058250,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,1.868261,-1.868261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591817,0,0.000000,0.186826,0.186826,0.000000,14.668692,14.870332,0.065682,0.064791,2.700000,2.730000,0.023580,0.023260,0.023260,0.024077,0,0,2,7.000000,4,,,,155181,124641
5591850,0,0.083212,,20060510,0,99991231,83.17736846650,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,53.379905,-53.379905,0.000000,0.000000,0.000000,0.000000,4.440000,0.000000,0,,,,3,0,0,0,0,0,5591850,6,0.000000,5.337991,5.337991,0.000000,13.119128,20.671781,0.380410,0.241423,2.350000,6.790000,0.380767,0.086671,0.086671,0.124818,0,0,2,7.000000,4,,,,44669,26272
5591856,0,0.038828,,20060510,0,99991231,38.84784494660,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,5.920535,-5.920535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591856,8,0.000000,0.592053,0.592053,0.000000,14.642174,15.348636,0.159189,0.151862,2.280000,2.510000,0.057149,0.054518,0.054518,0.058242,0,0,2,7.000000,4,,,,44670,69585
5591259,0,0.023694,,20130701,0,99991231,23.65658163490,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,4.227159,-4.227159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5591259,1,0.000000,0.422716,0.422716,0.000000,14.699879,15.172172,0.096558,0.093553,2.310000,2.410000,0.008562,0.008296,0.008296,0.029144,0,0,1,1.500000,1,,,,44454,44453
5591268,0,0.023591,,20060510,0,99991231,23.50016521190,0.00000000000,50.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,5.957399,-5.957399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591268,0,0.000000,0.595740,0.595740,0.000000,14.703002,15.368146,0.095899,0.091749,2.380000,2.520000,0.034428,0.136692,0.136692,0.035386,0,1,4,14.000000,6,,,,99069,44452
5591252,0,0.004120,,20060510,0,99991231,4.10836378590,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-26.774624,26.774624,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591252,1,2.677462,0.000000,0.000000,2.677462,17.190085,14.460300,0.014340,0.017047,2.520000,2.410000,0.021364,0.008650,0.008650,0.008467,1,0,4,14.000000,6,,,,44452,44453
5591274,0,0.001980,,20060510,0,99991231,2.00590453371,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-34.897060,34.897060,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591274,0,3.489706,0.000000,0.000000,3.489706,18.001287,14.480071,0.006686,0.008312,2.380000,2.310000,0.002400,0.013993,0.013993,0.004068,0,1,4,14.000000,6,,,,99069,44454
5591638,0,0.035838,,20060510,0,99991231,35.85199448540,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-6.973113,6.973113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591638,2,0.697311,0.000000,0.000000,0.697311,15.567838,14.746224,0.138177,0.145876,7.090000,6.840000,0.049606,0.217333,0.217333,0.053757,0,1,2,7.000000,4,,,,171090,53136
5591683,0,0.052792,,20060510,0,99991231,52.78062610350,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,86.774267,-86.774267,0.000000,0.000000,0.000000,0.000000,4.580000,0.000000,0,,,,3,0,0,0,0,0,5591683,8,0.000000,8.000000,8.000000,0.000000,12.813142,22.916368,0.247155,0.138191,2.510000,7.090000,0.340629,0.049611,0.049611,0.079188,0,0,2,7.000000,4,,,,69585,171090
5591293,0,0.032879,,20060510,0,99991231,32.83764501270,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-11.572088,11.572088,0.000000,0.380000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591293,2,1.157209,0.000000,0.000000,1.157209,15.991103,14.645052,0.123210,0.134534,6.840000,6.460000,0.044232,0.209176,0.209176,0.049319,0,1,2,7.000000,4,,,,53136,16820
5591649,0,0.017383,,20060510,0,99991231,17.35976569570,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,3.456265,-3.456265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591649,1,0.000000,0.345626,0.345626,0.000000,14.644317,15.019598,0.071126,0.069348,7.030000,7.090000,0.025534,0.103319,0.103319,0.026075,0,1,2,7.000000,4,,,,69586,171090
5591655,0,0.017197,,20060510,0,99991231,17.19054568600,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,13.961177,-13.961177,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591655,0,0.000000,1.396118,1.396118,0.000000,14.577286,16.092008,0.070756,0.064096,6.790000,7.030000,0.030921,0.095493,0.095493,0.025796,0,1,2,7.000000,4,,,,26272,69586
5591741,0,0.076992,,20060510,0,99991231,76.93060733150,0.00000000000,,50.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-1.689836,1.689836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591741,1,0.168984,0.000000,0.000000,0.168984,15.557982,15.324167,0.296686,0.301213,2.730000,2.600000,0.442018,0.108135,0.108135,0.115488,1,0,4,14.000000,6,,,,124641,84848
5591751,0,0.047670,,20060510,0,99991231,47.64675712940,0.00000000000,50.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-5.666702,5.666702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591751,2,0.566670,0.000000,0.000000,0.566670,15.578865,14.877761,0.183505,0.192153,2.730000,2.460000,0.065878,0.286279,0.286279,0.071506,0,1,4,14.000000,6,,,,124641,61500
